duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
0.9,following,0,32,32,50,228.78523429999768,,228.78523429999768,229.29096449999997,229.7731696999981,230.67878579999888,231.1727499999979,231.67847809999876,101,0,0,0,232.6664157999985,233.9719084999997,1.2999999999999998,232.90178589999778,1.0584283000025607,233.96035839999968,234.95993479999743,234.95994439999777,235.9596348999985,235.95964520000052,235.95970269999816,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.1,following,0,33,33,38,235.97130130000005,,235.97130130000005,236.47702339999887,236.9592405000003,238.06477989999985,238.55875399999786,239.06448239999736,45,0,0,0,240.0524246999994,241.45199579999826,1.4,240.29954630000066,1.293720999998186,241.5935150999976,242.59294139999838,242.59295129999737,243.59263009999995,243.5926397000003,243.5926959999997,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
0.8,following,0,34,34,7,243.6042908999989,,243.6042908999989,244.11000570000033,244.59224170000016,245.39198029999898,245.88594829999784,246.3916836999997,44,0,0,0,247.37961079999877,248.37932250000085,1.0,248.08541630000036,0.7174357000003511,248.80310979999922,249.80251719999796,249.8025267999983,250.80221270000038,250.8022228000009,250.80227889999878,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.3,following,0,35,35,40,250.81387999999788,,250.81387999999788,251.31960489999983,251.80181269999957,253.1073026999984,253.6012695999998,254.10700290000023,33,0,0,0,255.09493649999786,256.40043979999973,1.2999999999999998,254.6245949999975,1.7641383000009228,256.3888755000007,257.38845969999966,257.3884694999979,258.38815369999793,258.3881634999998,258.38821969999844,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1,reproduction,0,36,36,44,258.3998217999979,,258.3998217999979,258.90563889999976,259.38775460000033,260.3874579999974,260.8814227999974,261.3871451999985,88,262.03417120000086,0.5174965999976848,1.6583490000011807,,,0.8,0,0,262.5520417999978,263.5513054000003,263.55131469999833,264.5510033999999,264.5510135000004,264.55106859999796,262.05754089999755,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
0.9,following,0,37,37,36,264.5626678999979,,264.5626678999979,265.06841110000096,265.5505998999979,266.45621630000096,266.95017910000024,267.45590909999737,79,0,0,0,268.4438464999985,269.84342209999886,1.4,268.6792099999984,1.4113227000016195,270.09078640000007,271.0902126000001,271.0902224999991,272.08989440000005,272.08990450000056,272.08996019999904,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1,following,0,38,38,23,272.10156819999975,,272.10156819999975,272.60728989999916,273.08950099999856,274.0891938999994,274.5831670999978,275.0888965999984,116,0,0,0,276.0768301999997,277.07653519999803,1.0,275.6418271000002,1.5524387000004936,277.19452810000075,278.1939399999974,278.19394939999984,279.19363650000014,279.19364660000065,279.1937008999994,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1,following,0,39,39,9,279.2053061999977,,279.2053061999977,279.7110283000002,280.1932424000006,281.1929472999982,281.68690419999984,282.1926213000006,42,0,0,0,283.18055059999824,283.98033510000096,0.8,283.23951509999824,1.0114611000026343,284.25110349999886,285.2506214999994,285.2506317999978,286.2510059999986,286.2510153999974,286.2510696999998,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1,reproduction,0,40,40,2,286.26199319999796,,286.26199319999796,286.7677076,287.26169089999894,288.2613915000002,288.7553597999977,289.2610946999994,98,289.75518309999825,0.5880815000018629,1.5054022999975132,,,1.1,0,0,290.3436245999983,291.34291569999914,291.34292619999906,292.34265249999953,292.3426632999981,292.34272299999793,289.7785761999985,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.1,reproduction,0,41,41,31,292.35427809999965,,292.35427809999965,292.8599971000003,293.34220809999897,294.44775350000054,294.9417272999999,295.4474532999993,128,295.98859040000025,0.6116220999974757,1.552463500000158,,,1.2999999999999998,0,0,296.6005841999977,297.5998428999992,297.59985249999954,298.5995379999986,298.5995476999997,298.5996032999974,296.01198459999796,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.3,reproduction,0,42,42,47,298.61121060000005,,298.61121060000005,299.1169235999987,299.59914339999887,300.9046288999998,301.3985998999997,301.90432529999816,81,302.43369899999743,0.7527530000006664,1.5406836999973166,,,1.2999999999999998,0,0,303.18680309999763,304.186095699999,304.18610519999856,305.1857869999985,305.1857968999975,305.1858508999976,302.45710399999734,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.1,following,0,43,43,10,305.1974537999995,,305.1974537999995,305.70317480000085,306.1853897000001,307.2909421000004,307.78490690000035,308.29063419999875,129,0,0,0,309.27856919999977,310.47822059999817,1.2,309.5139414000005,0.9879213999993226,310.50212889999966,311.5015256999977,311.50153520000094,312.5012285999983,312.5012385000009,312.5012930999983,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1,reproduction,0,44,44,16,312.5128908999977,,312.5128908999977,313.01862450000044,313.50082289999773,314.50053130000015,314.99449409999943,315.50021859999833,126,316.0413628999995,0.8468623000007938,1.5524702000002435,,,1.1,0,0,316.8885878000001,317.88782770000034,317.8878373999978,318.88754229999904,318.8875528999997,318.8876080000009,316.06475710000086,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.4,following,0,45,45,41,318.89929049999773,,318.89929049999773,319.40492099999756,319.8871341999984,321.28670670000065,321.78068340000027,322.28640729999825,81,0,0,0,323.27434730000095,324.37989879999805,1.1,323.52146469999934,1.0937774000012723,324.6154968999981,325.6149125999982,325.6149218999999,326.6146125999985,326.61462259999826,326.6146786999998,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.2,reproduction,0,46,46,18,326.62628069999846,,326.62628069999846,327.1319866999984,327.61420870000075,328.81385079999745,329.3078208000006,329.81354099999953,170,330.3429268,0.6351165999985824,1.5407154000022274,,,1.0,0,0,330.97841399999743,331.97769739999785,331.9777069999982,332.97739189999993,332.97740169999815,332.97745799999757,330.3663168999992,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.4,following,0,47,47,27,332.9890587000009,,332.9890587000009,333.4947915999983,333.97699999999895,335.376569,335.87053979999837,336.3762695999976,47,0,0,0,337.36421209999753,338.7637923000002,1.4,337.55250429999796,1.1995908000026247,338.7522341999975,339.7518037000009,339.7518143999987,340.75150369999756,340.75151379999807,340.7515674999995,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.1,following,0,48,48,24,340.7631642999986,,340.7631642999986,341.268875400001,341.7510875000007,342.85663139999815,343.3506058999992,343.85636180000074,14,0,0,0,344.8443014000004,346.0439437999994,1.2,344.9973288000001,1.2819803999991564,346.2795738999994,347.2789544999978,347.2789645999983,348.2786511999984,348.2786610999974,348.27871719999894,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.4,following,0,49,49,13,348.2903167999975,,348.2903167999975,348.79604889999973,349.27824979999787,350.677834099999,351.1717998999993,351.6775325999988,75,0,0,0,352.66546639999797,354.0650499999974,1.4,352.93611509999755,1.1878554000031727,354.1240885999978,355.1236417,355.1236510999988,356.12388959999953,356.1238988999976,356.1239521999996,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.4,reproduction,0,50,50,20,356.1350119999988,,356.1350119999988,356.6407373000002,357.1346986999997,358.5342899999996,359.02825160000066,359.53397960000075,153,360.25154180000027,1.0467757999977039,1.728891000002477,,,1.1,0,0,361.2986822999992,362.2979463999982,362.2979560999993,363.2976481000005,363.2976581999974,363.2977131999978,360.27493160000085,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
0.8,reproduction,0,51,51,42,363.3093130999987,,363.3093130999987,363.81503840000005,364.29724799999894,365.0970039999993,365.59096189999764,366.09670130000086,37,366.9318748000005,0.4351819000003161,1.8464999999996508,,,0.8,0,0,367.3674288000002,368.3667037999985,368.36671299999944,369.36639859999923,369.3664084999982,369.36646370000017,366.95526999999856,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.2,reproduction,0,52,52,46,369.3780726999976,,369.3780726999976,369.8837913999996,370.36600220000037,371.5656390000004,372.0596102999989,372.5653390000007,52,373.0476684999994,0.38814909999928204,1.4936646999994991,,,1.4,0,0,373.43603059999805,374.4354643999977,374.4354741999996,375.4351515999988,375.4351609999976,375.43521619999956,373.0710713999979,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
1.4,following,0,53,53,55,375.44681839999976,,375.44681839999976,375.95255610000095,376.4347592999984,377.83433850000074,378.3283044999989,378.83403610000096,126,0,0,0,379.8219766000002,380.92752459999974,1.1,380.08084229999804,1.0467352000014216,381.12790329999916,382.1272620999989,382.1272738000007,383.12695840000015,383.1269683999999,383.12702329999956,,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
0.9,reproduction,0,54,54,43,383.13862049999807,,383.13862049999807,383.6443432999986,384.1265562000008,385.0321675999985,385.5261301999999,386.0318597000005,122,386.36130570000023,0.5527925999995205,1.3407784000009997,,,0.9,0,0,386.9144632999996,387.91374899999937,387.9137582999974,388.91343380000035,388.9134434000007,388.91349909999917,386.38469469999836,,,,,,,,s09,M,23,2024-12-03_13h19.24.418,seq_tasks_v2023,2023.2.3,85.00271583673175,2024-12-03 13h19.37.674962 +0100,
