duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,reproduced_grating.started,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,follow_grating.started,follow_grating.stopped,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1.4,following,0,10,10,55,107.39962369999921,,107.39962369999921,107.90534719999778,108.38755909999963,109.7871395000002,110.28106009999829,110.78683199999796,,68,0,0,0,1.2,111.37558250000075,1.5876399999979185,112.96335790000012,113.96290759999829,113.96291700000074,114.96217350000006,114.96218410000074,114.96223909999753,111.7747718999999,112.97455529999934,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.2,reproduction,0,11,11,18,114.97381129999849,,114.97381129999849,115.47953389999748,115.96174279999832,117.16140119999909,117.65534800000023,118.16107460000057,118.90203119999933,89,118.87862979999773,0.6233861000000616,1.728822199998831,0.8,0,0,119.50238629999876,120.50169000000096,120.50170079999953,121.50133769999957,121.50134769999931,121.50140259999898,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.8,reproduction,0,12,12,14,121.51300869999977,,121.51300869999977,122.01871530000062,122.50094790000003,123.30069639999783,123.79467319999821,124.3003953999978,125.32362189999913,77,125.30022929999905,0.48236829999950714,2.011160900001414,1.2999999999999998,0,0,125.78301210000063,126.78213730000061,126.78214809999918,127.78180810000049,127.781818200001,127.78187369999796,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.8,reproduction,0,13,13,28,127.79346789999909,,127.79346789999909,128.29919139999765,128.78140050000002,129.58116979999977,130.0751292999994,130.58086189999813,135.63814920000004,167,135.6147450999997,0.2706746000003477,6.045166899999458,1.1,0,0,135.8858199999995,136.88493759999983,136.88494779999746,137.88463559999946,137.88464549999844,137.8847014999992,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.3,reproduction,0,14,14,33,137.89629489999788,,137.89629489999788,138.4020230999995,138.8842306000006,140.18971650000094,140.68368899999768,141.18941350000023,141.6245764999985,110,141.6011968999992,0.058799099999305326,1.4230946999996377,1.2,0,0,141.66034299999956,142.6596619999982,142.65967209999872,143.65936069999952,143.65937040000063,143.6594260999991,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1,reproduction,0,15,15,44,143.67099450000023,,143.67099450000023,144.17676299999948,144.65895900000032,145.6586525999992,146.15262549999898,146.6583518999978,147.1170385999976,75,147.0936445999978,1.1173374000027252,1.4466097999975318,1.2,0,0,148.21134569999776,149.21062560000064,149.21063589999903,150.21031989999756,150.21032980000018,150.210386499999,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.4,reproduction,0,16,16,48,150.22198959999878,,150.22198959999878,150.7277114999997,151.20991429999776,152.60950120000052,153.10349230000065,153.60919569999896,155.16166949999752,25,155.13827789999777,0.8115520999999717,2.5403724999996484,0.9,0,0,155.95019019999745,156.94946680000066,156.94947669999965,157.9491593999992,157.9491694999997,157.94922450000013,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.1,following,0,17,17,38,157.96082829999796,,157.96082829999796,158.46655069999906,158.94876289999956,160.05430920000072,160.54828199999974,161.05402889999823,,149,0,0,0,1.0,162.46548579999944,0.7998141999996733,163.26561550000042,164.2649053999994,164.26491549999992,165.26459749999776,165.26460759999827,165.26466079999955,162.04194599999755,163.04164549999768,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.4,reproduction,0,18,18,6,165.2762677999999,,165.2762677999999,165.78198409999823,166.2642018000006,167.66378429999895,168.15773199999967,168.66347630000018,169.15744319999794,100,169.134066300001,0.7409603999985848,1.4819180000013148,1.2999999999999998,0,0,169.8753785000008,170.87467399999878,170.87468470000022,171.87437069999942,171.87438069999916,171.8744356999996,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.9,reproduction,0,19,19,43,171.88602449999962,,171.88602449999962,172.3917479999982,172.87419669999872,173.77956450000056,174.27358729999833,,175.06171750000067,12,175.03814559999955,0.9762053999984346,1.2701938999998674,1.2,0,0,176.01477769999838,177.01399079999828,177.0140008999988,178.01369390000036,178.01370379999935,178.013759999998,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1,following,0,20,20,23,178.02577969999766,,178.02577969999766,178.53106069999922,179.01331629999913,180.01299189999918,180.50696089999838,,,127,0,0,0,1.1,181.33037870000044,1.77597379999861,183.10653169999932,184.10597979999875,184.1059896000006,185.10619640000004,185.10620600000038,185.10626109999794,182.01238789999843,183.11802719999832,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.4,following,0,21,21,13,185.11733589999858,,185.11733589999858,185.62306069999977,186.11708870000075,187.5167055999991,188.0111981000009,188.51630569999907,,65,0,0,0,0.8,189.68080869999903,0.8232692999990832,190.50419540000075,191.50423279999814,191.50424239999847,192.50382489999902,192.50383610000063,192.50389209999776,189.50475169999845,190.3040218999995,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.3,following,0,22,22,40,192.51510899999994,,192.51510899999994,193.0208219999986,193.50302490000104,194.80853940000088,195.3024931,195.80870940000023,,51,0,0,0,1.0,196.42020609999963,1.3639651000012236,197.78431329999876,198.78421750000052,198.78422750000027,199.7835699999996,199.78358049999952,199.78363679999893,196.79615569999805,197.7958809999982,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.8,following,0,23,23,21,199.79525509999803,,199.79525509999803,200.30097879999812,200.7831965999976,201.58346009999877,202.07693110000037,202.58299749999787,,4,0,0,0,1.2,203.53544749999855,1.223081700001785,204.75867169999765,205.75825669999904,205.75826659999802,206.75795070000095,206.75796089999858,206.75801610000053,203.5706011000002,204.7702250000002,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.9,following,0,24,24,36,206.77004309999757,,206.77004309999757,207.27534509999896,207.75755650000065,208.66317459999846,209.1575535999982,209.66285979999884,,127,0,0,0,1.1,210.63915219999762,1.4113706000025559,212.05078520000097,213.05017919999955,213.05018899999777,214.04992159999892,214.049932599999,214.04998720000003,210.65076770000087,211.7563549000006,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1,reproduction,0,25,25,16,214.06178139999975,,214.06178139999975,214.56726049999997,215.0494890000009,216.04919119999977,216.54314159999922,217.04935209999894,218.16656280000097,15,218.14278479999848,0.8468447000013839,2.1052429000010306,1.0,0,0,218.98999099999855,219.98992870000075,219.98993889999838,220.98895379999885,220.98896369999784,220.98901939999996,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.9,following,0,26,26,50,221.00060160000066,,221.00060160000066,221.5063408999995,221.98855159999948,222.89419479999924,223.38813350000055,223.89428989999942,,107,0,0,0,1.2999999999999998,225.23478299999988,1.1062759999986156,226.34131309999793,227.34053819999826,227.34054869999818,228.33966990000044,228.33967979999943,228.33973490000062,224.88179300000047,226.18734399999812,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.9,reproduction,0,27,27,29,228.35191080000004,,228.35191080000004,228.85706469999786,229.33927299999777,230.24534230000063,230.7389292000007,231.2445817000007,232.94994740000038,85,232.92654820000098,0.7880480999992869,2.693296500001452,1.1,0,0,233.7149505999987,234.71421709999777,234.7142273999998,235.71392080000078,235.71393089999765,235.713986499999,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.1,reproduction,0,28,28,17,235.72558410000056,,235.72558410000056,236.2313095999998,236.71352009999828,237.81906389999858,238.31301929999972,238.8187665000005,240.57117819999985,119,240.54778670000087,0.9291645999983302,2.7403493000019807,0.9,0,0,241.47731139999814,242.476584,242.4765942999984,243.47628199999963,243.47629289999895,243.47634900000048,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.2,following,0,29,29,39,243.48794629999975,,243.48794629999975,243.99367139999958,244.47589489999882,245.67553209999824,246.16949029999887,246.67522330000065,,38,0,0,0,1.1,248.26313089999894,0.7292884999988019,248.99270609999803,249.99196909999955,249.99197899999854,250.99171399999977,250.99172499999986,250.99178409999877,247.66314929999862,248.7687025999985,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.9,following,0,30,30,22,251.00334219999786,,251.00334219999786,251.5090507999994,251.99126039999828,252.89737220000097,253.3908367999975,253.89656869999817,,13,0,0,0,1.1,255.16740919999938,1.0470152000016242,256.2146654999997,257.2133126999979,257.21332319999783,258.2130036999988,258.21301400000084,258.2130685999982,254.8845070999996,255.99004689999856,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.4,following,0,31,31,27,258.22480429999996,,258.22480429999996,258.73083419999966,259.21260970000003,260.6121787999982,261.1061773000001,261.61188539999785,,178,0,0,0,0.9,262.8822474999979,0.8468498000002,263.7293806999987,264.72881899999993,264.7288303999994,265.72844350000014,265.72845569999845,265.7285171000003,262.5998241999987,263.50543990000006,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.9,reproduction,0,32,32,15,265.7400938999999,,265.7400938999999,266.2457780000004,266.727999499999,267.6335977999988,268.127558199998,268.63328909999836,270.5033160999992,138,270.47992709999744,0.9762085000002116,2.8579598999967857,1.2,0,0,271.4565728999987,272.4558185999995,272.4558293000009,273.4554657999979,273.455475499999,273.4555285999995,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1,following,0,33,33,37,273.46713069999896,,273.46713069999896,273.97284260000015,274.4550672999976,275.4547720999981,275.94873200000075,276.4544653999983,,23,0,0,0,1.2,278.0659049999995,0.5880230000002484,278.65419459999976,279.6536022,279.6536128999978,280.65329049999855,280.65330039999753,280.65335570000025,277.44240269999864,278.6420436999979,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.4,reproduction,0,34,34,34,280.66496030000053,,280.66496030000053,281.1706837999991,281.6528928000007,283.05247790000067,283.54644039999766,284.0521665999986,284.8049093000009,108,284.7815640000008,1.0585548999988532,1.7407170000005863,1.2999999999999998,0,0,285.8405218000007,286.839659199999,286.83966919999875,287.83936259999973,287.8393728999981,287.8394268999982,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.2,following,0,35,35,53,287.85102539999934,,287.85102539999934,288.3567483000006,288.8389600999981,290.0385986000001,290.53311530000065,291.0382955999994,,99,0,0,0,0.8,292.44978809999884,0.576610799998889,293.02664749999894,294.0261619999983,294.0261711999992,295.0254227999976,295.02543329999753,295.0254896000006,292.0262462999999,292.8259904999977,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.1,reproduction,0,36,36,45,295.03708879999976,,295.03708879999976,295.54281210000045,296.0250402999991,297.1305906999987,297.62454290000096,298.130775900001,300.90588729999945,45,300.8829994000007,0.8581144999989192,3.7634873000024527,0.8,0,0,301.7414772999982,302.74081359999764,302.7408241999983,303.74050870000065,303.7405187999975,303.74057299999913,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.1,reproduction,0,37,37,3,303.75210349999907,,303.75210349999907,304.25783239999873,304.7400530999985,305.84559499999887,306.3401109000006,306.84528729999874,307.52743310000005,179,307.5040516000008,0.7999734999975772,1.669668400001683,0.9,0,0,308.3045057999989,309.3034645999978,309.3034740000003,310.30316440000024,310.3031740000006,310.30323080000016,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1,reproduction,0,38,38,2,310.3149057999981,,310.3149057999981,310.8205529000006,311.30275899999833,312.30246160000024,312.7964312999975,,313.8549286999987,3,313.8315438999998,0.7292195999980322,1.540712199999689,1.2,0,0,314.5611181999993,315.5604041999977,315.5604146000005,316.5600921000005,316.560102200001,316.56015679999837,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1,reproduction,0,39,39,30,316.5717633999993,,316.5717633999993,317.0774887999978,317.56020440000066,318.55941320000056,319.0539740999993,319.5590833999995,319.9825299000004,35,319.9591088999987,0.7292173999994702,1.4108913999989454,1.4,0,0,320.6887072999998,321.6884371999986,321.6884467999989,322.68822100000034,322.6882313999995,322.68828629999916,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.4,following,0,40,40,41,322.6993275999994,,322.6993275999994,323.2050510000008,323.6990201000008,325.0986229000009,325.5930705999999,326.0987246000004,,144,0,0,0,0.9,327.34513420000076,0.8820603999993182,328.22744519999833,329.2268667999997,329.2268766999987,330.22656039999856,330.2265703999983,330.22662560000026,327.08624989999953,327.99184709999827,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.2,reproduction,0,41,41,32,330.23881889999757,,330.23881889999757,330.7439794999991,331.2262157999976,332.4259450999998,332.91977249999763,333.42549339999823,334.2370556999995,58,334.21363329999804,0.846840100002737,1.7994588000001386,0.9,0,0,335.06082669999887,336.06009339999946,336.0601041000009,337.05978759999925,337.0597973999975,337.05985189999774,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.8,reproduction,0,42,42,0,337.07146120000107,,337.07146120000107,337.57719969999744,338.0593781999996,338.8595865999996,339.35312669999985,339.8588646999997,341.40004509999926,142,341.3761650999986,0.7174826000009489,2.528573999999935,1.0,0,0,342.0940136999998,343.0932667999987,343.09327669999766,344.09297309999965,344.0929828999979,344.0930377000004,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1,following,0,43,43,51,344.1046319999987,,344.1046319999987,344.61036590000003,345.09256430000096,346.09269940000013,346.5866480000004,347.0924434999979,,119,0,0,0,1.1,347.9506567999997,1.223174899998412,349.1740107000005,350.1734858999989,350.1734957999979,351.1732271000001,351.1732379999994,351.173296500001,348.07989389999784,349.1854475,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.8,following,0,44,44,35,351.18486539999867,,351.18486539999867,351.69056550000096,352.1727709000006,352.97253459999774,353.46652229999745,353.972239499999,,110,0,0,0,0.9,355.14852939999764,0.870280900002399,356.01913389999754,357.01846680000017,357.0184769999978,358.018172600001,358.0181831000009,358.0182380999977,354.9601752999988,355.86578870000085,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.3,following,0,45,45,12,358.02983609999865,,358.02983609999865,358.535564400001,359.0177838999989,360.3232687999989,360.8172444999982,361.3234890999993,,174,0,0,0,1.2,362.0640549999989,1.6818483999995806,363.7461509999994,364.74556289999964,364.74557260000074,365.7453041999979,365.7453150000001,365.74537879999843,362.31140009999945,363.51055389999965,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.2,following,0,46,46,11,365.7569360999987,,365.7569360999987,366.26264209999863,366.7448504999993,367.94448740000007,368.43846009999834,368.944187699999,,164,0,0,0,0.9,369.4618358000007,1.3642154999979539,370.8261950999986,371.8257678000009,371.8257778999978,372.82546250000087,372.8254730999979,372.8255281999991,369.9321256000003,370.8377335999976,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.3,reproduction,0,47,47,19,372.8371339000005,,372.8371339000005,373.3428593999997,373.8250685999992,375.13056040000083,375.6245268999992,376.1302517999975,377.0358761999996,78,377.0125604999994,0.9055479999988165,1.8936375999983284,1.2,0,0,377.9185460999979,378.91774839999925,378.917758399999,379.91744130000006,379.9174510999983,379.91750540000066,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.1,following,0,48,48,24,379.9291061999975,,379.9291061999975,380.434854799998,380.9170419000002,382.02259530000083,382.51655910000045,383.0222700999984,,108,0,0,0,1.2,384.21038059999773,1.2348401000017475,385.44547129999773,386.44487819999995,386.44488830000046,387.4445779999987,387.44458769999983,387.4446465000001,384.0102310000002,385.20986450000055,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1,following,0,49,49,9,387.4562488999982,,387.4562488999982,387.9619724000004,388.4441861999985,389.44389389999924,389.93785019999996,,,120,0,0,0,1.2,391.655159599999,1.035044200001721,392.69058139999834,393.689770099998,393.68978100000095,394.6894518000008,394.68946230000074,394.6895173999983,391.43151639999996,392.63117299999794,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
0.9,following,0,50,50,8,394.70114269999976,,394.70114269999976,395.2068462999996,395.689053099999,396.59466229999816,397.0886348999993,397.5943619999998,,118,0,0,0,0.8,398.8176671000001,0.811500600000727,399.6295070999986,400.6288891000004,400.62889970000106,401.6285327000005,401.62854329999755,401.628598299998,398.5823023999983,399.3820575999998,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.1,following,0,51,51,10,401.64018809999834,,401.64018809999834,402.1458827999995,402.62813639999877,403.7336830999993,404.22765620000064,404.73337919999904,,54,0,0,0,1.2999999999999998,405.9566917999982,1.0584077999992587,407.01524770000105,408.0148482000004,408.01485839999805,409.0145162000008,409.014525999999,409.01457930000106,405.72132050000073,407.026801,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.3,following,0,52,52,54,409.02620679999745,,409.02620679999745,409.5319296999987,410.014140700001,411.31962639999983,411.81359729999895,412.31932919999963,,123,0,0,0,1.2,413.91898429999856,0.8467836000017996,414.7661010999982,415.76544569999896,415.76545590000023,416.76513519999935,416.76514490000045,416.76520119999986,413.30726460000005,414.50691039999947,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.1,following,0,53,53,52,416.7768083999981,,416.7768083999981,417.2825331999993,417.7647388999976,418.8702838999998,419.36426030000075,419.8699916999976,,157,0,0,0,1.2,420.94042310000077,1.1054900999988604,422.04608290000033,423.0456177999986,423.04563009999765,424.04541569999856,424.04542740000034,424.04548499999873,420.85794579999856,422.05757719999747,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
1.2,reproduction,0,54,54,4,424.0569710999989,,424.0569710999989,424.5626816999975,425.0449102999992,426.24454179999884,426.73850929999753,427.2442295000001,428.79671999999846,74,428.77340209999966,0.8820406999984698,2.540496900001017,1.1,0,0,429.6556519000005,430.6550647999975,430.65507499999876,431.6547696999987,431.6547805000009,431.6548361999994,,,,,,,,,,s04,m,32,2024-11-29_15h26.41.706,seq_tasks_v2023,2023.2.3,85.00734038484279,2024-11-29 15h27.12.231833 +0100,
