duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,reproduced_grating.started,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,follow_grating.started,follow_grating.stopped,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1.1,following,3,14,182,38,1372.6789102999992,,1372.6789102999992,1373.1846354999998,1373.666852100001,1374.7724046999992,1375.2663899999989,1375.7721070999996,,70,0,0,0,1.0,1376.3720675000022,1.2348652999971819,1377.6070727999995,1377.6071250000005,1377.607133800002,1378.6066550000014,1378.606665600002,1378.6067273999997,1376.618900200001,1377.6186245000008,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.2,following,3,15,183,53,1378.618294400001,,1378.618294400001,1379.1240288999998,1379.6062416000004,1380.8058837000008,1381.299839100002,1381.805579400001,,175,0,0,0,1.1,1382.7701481000022,1.0232063999974343,1383.7936061000019,1383.7936661000003,1383.7936747000003,1384.7930293000009,1384.7930398000008,1384.7930954999993,1382.6523959999995,1383.757943300001,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.4,following,3,16,184,13,1384.8046914999995,,1384.8046914999995,1385.3104029000006,1385.7926167999995,1387.192191600001,1387.6861513000022,1388.1918974000018,,83,0,0,0,1.4,1388.8506644999998,1.5759352999994007,1390.4267469999995,1390.4268030000003,1390.426811700001,1391.426306899999,1391.4263176000004,1391.4263723000022,1389.0386799999997,1390.4382913999998,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.8,reproduction,3,17,185,0,1391.4379721999994,,1391.4379721999994,1391.9437020000023,1392.425905099999,1393.2256720999994,1393.7196537,1394.2253748999992,1395.2838763000018,100,1395.2604776999997,0.9291521000013745,2.0464548999989347,1.0,0,0,1396.1900028,1396.1900599000019,1396.190068599999,1397.1892865999998,1397.1892970999997,1397.1893519999994,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.3,reproduction,3,18,186,5,1397.2009654000012,,1397.2009654000012,1397.7066639000022,1398.1888600000002,1399.4943805999992,1399.988349600002,1400.4940761000016,1401.3526419999998,57,1401.3292449000019,1.3407970999978716,1.8464837000028638,1.4,0,0,1402.6703872000016,1402.6704426000015,1402.6704512000015,1403.6696640999999,1403.6696740999996,1403.6697292000008,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.2,reproduction,3,19,187,18,1403.6813447000004,,1403.6813447000004,1404.1870671000015,1404.669269600001,1405.868922399999,1406.3628970000009,1406.868606099999,1407.5978178000023,161,1407.5743994000022,1.4819456999975955,1.7171095000012428,1.0,0,0,1409.056695199999,1409.056751099999,1409.0567595000011,1410.055989999999,1410.056000300001,1410.0560630000018,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.1,following,3,20,188,52,1410.067645699999,,1410.067645699999,1410.5733845000013,1411.055581300001,1412.1611367000023,1412.655109199999,1413.1608314999994,,68,0,0,0,1.2,1414.1136561000003,1.081947200000286,1415.1957501000015,1415.195805199999,1415.1958141000014,1416.1953019000011,1416.195312599999,1416.195366500002,1414.0076338000017,1415.2072855999995,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1,reproduction,3,21,189,44,1416.2069906000015,,1416.2069906000015,1416.7127172000019,1417.194906300001,1418.1946014000005,1418.6885654000016,1419.1943048000012,1419.8058892999998,143,1419.782506900001,1.1408881999996083,1.599524900000688,0.8,0,0,1420.9237513999997,1420.9238131000002,1420.923821800001,1421.922999100001,1421.9230092000016,1421.9230690000022,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.9,reproduction,3,22,190,43,1421.9346686000008,,1421.9346686000008,1422.4403700999992,1422.9226096000002,1423.8282163000022,1424.3221730999994,1424.827912900002,1425.4512343000006,164,1425.4278703,1.1173472000009497,1.611283199999889,1.2,0,0,1426.545553599999,1426.5456085999995,1426.5456171999995,1427.5448430000015,1427.5448536000022,1427.5449081000024,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.9,reproduction,3,23,191,15,1427.5564961,,1427.5564961,1428.0622211999998,1428.5444152,1429.4500525000021,1429.944006300002,1430.4497324000022,1431.0377955999993,109,1431.0144148999989,1.1173956000020553,1.5760037999971246,0.8,0,0,1432.1322670999998,1432.1323302,1432.1323390000016,1433.1313616999996,1433.1313725000018,1433.1314275000022,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
