duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1.3,following,0,0,0,12,25.69974319999983,,25.69974319999983,26.204157000000123,26.68593619999956,27.99120579999999,28.485157299999628,28.99086089999946,151,0,0,0,29.97881369999959,31.37839459999941,1.4,30.049527000000126,2.4815936999993937,32.53137830000014,33.53077249999933,33.53078409999944,34.53046489999997,34.530474799999865,34.53053920000002,,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
1.1,following,0,1,1,10,34.542145499999606,,34.542145499999606,35.04786289999993,35.53006689999984,36.63561469999968,37.12958170000002,37.63532229999964,9,0,0,0,38.62325619999956,39.728808099999696,1.1,39.25850790000004,0.9996677999997701,40.258423799999946,41.257853399999476,41.257864600000175,42.25752339999963,42.257532900000115,42.25758609999957,,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
1,following,0,2,2,37,42.269205200000215,,42.269205200000215,42.7749447999995,43.25714929999958,44.25681869999971,44.750800899999376,45.25653439999951,134,0,0,0,46.24448560000019,47.04422900000009,0.8,46.72684609999942,0.8349898000005851,47.5620871000001,48.56152959999963,48.56153959999938,49.56120899999951,49.561218499999995,49.561272500000086,,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
1,reproduction,0,3,3,2,49.57289739999942,,49.57289739999942,50.07861959999991,50.560813699999926,51.56052319999981,52.05447019999974,52.56022119999943,133,52.94847149999987,0.8938723999999638,1.399580799999967,,,1.1,0,0,53.84271129999979,54.84197700000004,54.84198769999966,55.84167770000022,55.841688200000135,55.84174069999972,52.9718555999998,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
1.2,following,0,4,4,25,55.853348099999494,,55.853348099999494,56.35906189999969,56.841279100000065,58.040929899999355,58.534871799999564,59.040604099999655,159,0,0,0,60.0285374999994,61.22818659999939,1.2,60.49913959999958,0.9761693000000378,61.47563360000004,62.47496020000017,62.47497079999994,63.4746611999999,63.4746712999995,63.47472539999944,,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
0.8,reproduction,0,5,5,0,63.486307000000124,,63.486307000000124,63.992040899999665,64.47426489999998,65.2740230999998,65.76799859999937,66.27371989999938,94,67.00302120000015,0.6822060999993482,1.7406573000007484,,,1.0,0,0,67.68558200000007,68.6848530999996,68.68486510000002,69.6845472999994,69.68455759999961,69.68461260000004,67.02642639999976,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
1,following,0,6,6,9,69.69622660000005,,69.69622660000005,70.20190129999992,70.68413830000009,71.68386269999974,72.17781449999984,72.68356080000012,27,0,0,0,73.67149849999987,74.57709989999967,0.9,74.07152339999993,0.8114851000000272,74.8832496999994,75.88268679999965,75.88269739999942,76.8823784999995,76.88239069999963,76.88244930000019,,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
1,following,0,7,7,23,76.8940533999994,,76.8940533999994,77.39976979999938,77.88198449999982,78.88167329999942,79.37564759999987,79.88137779999943,80,0,0,0,80.86931779999941,81.97487369999999,1.1,81.2105260999997,0.7526396000002933,81.96330679999937,82.96289739999975,82.9629073999995,83.9625930000002,83.96260410000014,83.96266019999985,,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
1.2,reproduction,0,8,8,18,83.97426589999941,,83.97426589999941,84.47998559999996,84.96219579999979,86.16182449999997,86.6557886999999,87.16151780000018,15,87.74971829999959,0.799775800000134,1.5995216999999684,,,1.0,0,0,88.54986759999974,89.54915139999957,89.54916099999991,90.54882859999998,90.5488379999997,90.54889060000005,87.77309049999985,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
0.8,reproduction,0,9,9,14,90.56050719999985,,90.56050719999985,91.06622419999985,91.54843590000019,92.34819369999968,92.84215239999958,93.34788819999994,68,93.71259829999963,0.447016099999928,1.3760328999997,,,1.2,0,0,94.1600069999995,95.15919949999989,95.15920959999949,96.15889979999974,96.15890969999964,96.15896189999967,93.73600929999975,,,,,,,,s19,F,23,2024-12-09_11h55.38.479,seq_tasks_v2023,2023.2.3,85.0036551577134,2024-12-09 11h59.16.272522 +0100,
