duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1.1,following,0,0,0,24,18.720846200001688,,18.720846200001688,19.22535550000248,19.707586000000447,20.8131343999994,21.3070824000024,21.812810200000968,46,0,0,0,22.800748900001054,23.60052220000216,0.8,23.63591699999961,1.8230194999996456,25.459259600000223,26.45858650000082,26.458600199999637,27.458261899999343,27.45827239999926,27.458332500002143,,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
1.4,following,0,1,1,27,27.4699142999998,,27.4699142999998,27.97565730000133,28.45786760000192,29.857445000001462,30.351427800000238,30.857147700000496,64,0,0,0,31.84507870000016,32.64484040000025,0.8,31.645252500002243,2.164066499997716,33.809557600001426,34.8089921000028,34.809001600002375,35.808693400002085,35.80870290000166,35.808756900001754,,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
0.9,reproduction,0,2,2,29,35.820351800000935,,35.820351800000935,36.32607900000221,36.80830740000238,37.71389990000171,38.20786860000226,38.71358400000099,179,38.73725790000026,1.1643531000008807,1.0350069999985863,,,1.4,0,0,39.902028399999836,40.90126070000042,40.90127120000034,41.900981599999795,41.900991700000304,41.901047300001665,38.760641799999576,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
1,following,0,3,3,51,41.91262890000144,,41.91262890000144,42.41834620000009,42.90056800000093,43.900281400001404,44.39423600000009,44.899967299999844,79,0,0,0,45.887908900000184,46.687679200000275,0.8,45.57046489999993,1.9641224000006332,47.53490700000111,48.53425310000239,48.53426350000154,49.53395509999973,49.533965300001,49.534020499999315,,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
1.3,reproduction,0,4,4,19,49.545635099999345,,49.545635099999345,50.05135910000172,50.53354820000095,51.839051999999356,52.333022800001345,52.83873390000008,143,53.332841300001746,0.04706309999892255,1.5054233000009845,,,1.1,0,0,53.38025539999944,54.379556500000035,54.37956590000249,55.379242999999406,55.37925300000279,55.37930950000009,53.35624210000242,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
1,following,0,5,5,9,55.390935100000206,,55.390935100000206,55.896650800001225,56.37888229999953,57.378573300000426,57.87253740000233,58.37825470000098,104,0,0,0,59.366208800001914,60.765784999999596,1.4,58.96645300000091,1.7876103000016883,60.754204000000755,61.753787400000874,61.75379819999944,62.75349439999991,62.753504399999656,62.75355950000085,,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
0.9,reproduction,0,6,6,15,62.76516790000096,,62.76516790000096,63.27090030000181,63.753107500000624,64.65871030000199,65.15269339999941,65.65841580000051,159,65.7291151999998,0.07057010000062292,1.0820236999970803,,,1.4,0,0,65.80003340000258,66.79932620000181,66.79933639999945,67.79903620000186,67.79904589999933,67.7991022999995,65.75250360000064,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
1.4,following,0,7,7,41,67.81070010000258,,67.81070010000258,68.31644980000056,68.79865380000047,70.19822200000272,70.69217380000191,71.19791570000234,174,0,0,0,72.18586040000082,73.09145999999964,0.9,71.66848310000205,1.4112968999979785,73.07991780000157,74.0794902000016,74.07950010000059,75.07917810000072,75.07918810000047,75.07924389999971,,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
1.2,reproduction,0,8,8,32,75.0908625000011,,75.0908625000011,75.59661330000017,76.07880270000169,77.27842130000136,77.77240710000115,78.27814000000217,163,78.77224500000011,1.2348994000021776,1.5054572999979428,,,1.2,0,0,80.0074792000014,81.0068171999992,81.00682750000124,82.0065108000017,82.00652059999993,82.00657560000036,78.79562989999977,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
0.9,following,0,9,9,8,82.0181831000009,,82.0181831000009,82.52390320000268,83.00612330000149,83.91171600000234,84.40569940000205,84.91141620000053,95,0,0,0,85.8993627000018,87.2048590000013,1.2999999999999998,86.15827980000176,1.3289666999990004,87.4874899000024,88.4869233999998,88.48693380000259,89.48661759999959,89.48662790000162,89.48668460000044,,,,,,,,,s15,F,21,2024-12-05_13h33.01.649,seq_tasks_v2023,2023.2.3,85.01420587186809,2024-12-05 13h52.02.987612 +0100,
