duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1.4,following,0,0,0,55,12.437090500000522,,12.437090500000522,12.936954100000548,13.407409400000688,14.80697760000021,15.300946600000316,15.806676200000766,41,0,0,0,16.79460470000049,17.79429320000054,1.0,17.029943800000183,1.1290555000005043,18.159282700000404,19.158689900000354,19.158699500000694,20.158361600000717,20.15837140000076,20.15842950000024,,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
1,reproduction,0,1,1,44,20.17003830000067,,20.17003830000067,20.675799100000404,21.157969000000776,22.157656100000167,22.65162700000019,23.157373300000472,89,24.192468900000677,0.8821038999994926,2.0464316000006875,,,0.8,0,0,25.074902700000166,26.074233000000277,26.074242700000468,27.07392980000077,27.073939100000644,27.073994800000037,24.215879100000166,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
1.2,following,0,2,2,11,27.085571300000083,,27.085571300000083,27.591322500000388,28.07352179999998,29.27316250000058,29.76713010000003,30.272857700000714,103,0,0,0,31.260788200000206,32.460430400000405,1.2,31.50788790000024,1.1643476999997802,32.672488900000644,33.67194890000064,33.671959100000095,34.6716148000005,34.6716249000001,34.6716806000004,,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
1.3,reproduction,0,3,3,47,34.683284200000344,,34.683284200000344,35.1890127000006,35.671217300000535,36.9766881000005,37.47065090000069,37.97639640000034,33,38.517534100000375,0.7762234000001627,1.5524955000000773,,,1.0,0,0,39.29410150000058,40.293435200000204,40.29344639999999,41.293110600000546,41.29312050000044,41.29317510000055,38.54092860000037,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
1.4,reproduction,0,4,4,20,41.304788200000075,,41.304788200000075,41.810525300000336,42.29272890000084,43.69228960000055,44.18627180000021,44.69200020000062,78,45.28017170000021,0.4822226000005685,1.5995246000002226,,,1.2999999999999998,0,0,45.7627523000001,46.76204710000002,46.762056500000654,47.76173580000068,47.761745800000426,47.761799100000644,45.303576300000714,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
1.3,following,0,5,5,54,47.77341550000074,,47.77341550000074,48.27911420000055,48.761337200000526,50.06683420000081,50.56078550000075,51.06651899999997,138,0,0,0,52.054465100000016,53.0541501000007,1.0,52.336854200000744,0.9408758999998099,53.27805320000061,54.277384600000005,54.27739510000083,55.27711450000061,55.277124500000355,55.27717870000015,,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
0.8,following,0,6,6,35,55.28877840000041,,55.28877840000041,55.79449080000086,56.276676400000724,57.07646880000084,57.57041790000039,58.07614530000046,63,0,0,0,59.06408140000076,60.4636401000007,1.4,58.84075910000047,1.611209200000303,60.452107800000704,61.45171010000013,61.45171980000032,62.451392200000555,62.4514022000003,62.45145810000031,,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
1.4,following,0,7,7,13,62.46304320000036,,62.46304320000036,62.96877530000074,63.45098460000008,64.85056600000007,65.34454710000045,65.85026870000002,161,0,0,0,66.83819900000071,67.74379930000032,0.9,67.12059640000007,0.8703070000001389,67.9911374000003,68.99059010000019,68.99059980000038,69.99027430000024,69.99028330000056,69.99033790000067,,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
1.1,reproduction,0,8,8,31,70.00194630000078,,70.00194630000078,70.50766190000013,70.98986390000027,72.09542630000033,72.58939520000058,73.09511950000069,3,73.58922540000003,0.6821314000007987,1.50544169999921,,,1.4,0,0,74.27177350000056,75.27101340000081,75.27102300000024,76.27070690000073,76.27071660000001,76.27077129999998,73.6125834000004,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
1.2,following,0,9,9,53,76.28238810000039,,76.28238810000039,76.78810160000012,77.27030230000037,78.46995360000074,78.96392390000074,79.46962630000053,172,0,0,0,80.45758930000011,81.7630736000001,1.2999999999999998,80.84580950000054,1.1761163000001034,82.02216470000076,83.02158850000069,83.02159780000056,84.0212962000005,84.02130560000023,84.02136070000051,,,,,,,,,s10,F,24,2024-12-04_08h35.49.767,seq_tasks_v2023,2023.2.3,84.93268659912725,2024-12-04 08h36.20.108735 +0100,
