duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1.2,following,0,0,0,53,25.241125600000032,,25.241125600000032,25.744692800000166,26.22695520000002,27.426573400000052,27.920517400000108,28.426228100000117,96,0,0,0,29.41419000000019,30.719651600000134,1.2999999999999998,29.179089700000077,1.5290460000001076,30.708495600000106,31.707865500000025,31.707877300000064,32.70739100000014,32.70740169999999,32.707465200000115,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.4,following,0,1,1,55,32.71904890000019,,32.71904890000019,33.224781699999994,33.70699320000017,35.106551800000034,35.60052480000013,36.106254500000205,87,0,0,0,37.09418340000002,38.49377079999999,1.4,37.5177642000001,1.3995566000000963,38.91744540000013,39.91696400000001,39.91697400000021,40.91667540000003,40.916685800000096,40.916742600000134,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1,following,0,2,2,9,40.92832560000011,,40.92832560000011,41.43404310000005,41.916257100000166,42.91596560000016,43.409935900000164,43.91564500000004,28,0,0,0,44.90359860000012,46.00914550000016,1.1,45.138947000000144,1.1996555000000626,46.3389353,47.338269500000024,47.338278800000126,48.3379609000001,48.33797090000007,48.338025800000196,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.2,reproduction,0,3,3,18,48.34962860000019,,48.34962860000019,48.85533570000007,49.3376267000001,50.53722230000017,51.03116780000005,51.53689220000001,3,52.20740520000004,1.7759737999999743,1.6818430999999237,,,0.9,0,0,53.98371420000012,54.983016000000134,54.98302590000003,55.98270050000019,55.98271,55.98276800000008,52.230809300000146,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.2,following,0,4,4,11,55.9943717000001,,55.9943717000001,56.500091999999995,56.98229770000012,58.18195340000011,58.6759098,59.18163490000006,43,0,0,0,60.16957320000006,61.16926410000019,1.0,60.41669530000013,1.0820002000000386,61.49893210000005,62.49836200000004,62.49837250000019,63.498064900000145,63.49807440000018,63.49813130000007,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.2,reproduction,0,5,5,4,63.509740100000045,,63.509740100000045,64.01544200000012,64.49766870000008,65.69731320000005,66.19131440000001,66.69697570000017,123,67.10877750000009,1.0350000999999338,1.423107200000004,,,1.4,0,0,68.14420140000016,69.14341720000016,69.14342740000006,70.14311500000008,70.14312500000005,70.14318060000005,67.1321488000001,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.3,following,0,6,6,54,70.15477880000003,,70.15477880000003,70.66048870000009,71.1426993,72.44820170000003,72.94216230000006,73.44789260000016,68,0,0,0,74.43580570000017,75.63543900000013,1.2,74.68294720000017,1.270180900000014,75.95337860000018,76.95281460000001,76.95282380000003,77.95249360000003,77.95250420000002,77.95256070000005,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.4,reproduction,0,7,7,20,77.9641729,,77.9641729,78.46989780000013,78.95209160000013,80.35168190000013,80.84564870000008,81.35137380000015,96,81.84546460000001,1.2114380000000438,1.5054205999999795,,,0.8,0,0,83.05726049999998,84.05654709999999,84.05655730000012,85.05621740000015,85.05622670000002,85.05628150000007,81.86886600000003,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
0.8,reproduction,0,8,8,42,85.06791670000007,,85.06791670000007,85.57362020000005,86.05582060000006,86.85557080000012,87.34952930000009,87.8552916000001,18,88.7375112000002,1.6348220999998375,1.8935618000000431,,,0.9,0,0,90.37268390000008,91.37197040000001,91.37197990000004,92.37166480000019,92.37167540000019,92.37173380000013,88.76089380000008,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
0.9,following,0,9,9,8,92.38331440000002,,92.38331440000002,92.88903870000013,93.3712415,94.27686420000009,94.77083190000008,95.2765511,162,0,0,0,96.26450680000016,97.6640553000002,1.4,95.77065190000008,1.8817624000000706,97.6525660000002,98.652106,98.6521160000002,99.65180940000005,99.65181940000002,99.65187350000019,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.2,reproduction,0,10,10,46,99.66344730000014,,99.66344730000014,100.1691995000001,100.65146830000003,101.8510295000001,102.34499740000001,102.85071960000005,27,103.48595850000015,1.1879332999999406,1.646545900000092,,,1.4,0,0,104.67423610000014,105.67351159999998,105.6735212000001,106.67319570000018,106.67320510000013,106.67326100000014,103.50935400000003,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.3,following,0,11,11,12,106.68487030000006,,106.68487030000006,107.19059270000002,107.6727976000002,108.97828770000001,109.47226530000012,109.97796130000006,33,0,0,0,110.9659107,111.8715165000001,0.9,111.23656210000013,0.9761766999999963,112.2129808000002,113.2123994000001,113.21240860000012,114.21209710000016,114.21210710000014,114.2121618000001,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.3,reproduction,0,12,12,19,114.22373760000005,,114.22373760000005,114.72947650000015,115.21167920000016,116.51718320000009,117.01114080000002,117.51686080000013,25,118.0344970000001,1.1290851999999632,1.5289612999999918,,,0.9,0,0,119.16393990000006,120.16322050000008,120.16323090000014,121.16293240000005,121.16294220000009,121.16299790000016,118.05789120000009,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1,reproduction,0,13,13,44,121.17458299999998,,121.17458299999998,121.68028910000021,122.16253170000005,123.16220730000009,123.65617689999999,124.16190690000008,95,124.83242050000013,1.1644083999999566,1.6818333999999595,,,0.8,0,0,125.99726890000011,126.9964539,126.99646530000018,127.99614380000003,127.99615390000008,127.99621000000002,124.8558171000002,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.3,following,0,14,14,26,128.00782170000002,,128.00782170000002,128.51354100000003,128.99573600000008,130.30122380000012,130.7951912000001,131.30090730000006,59,0,0,0,132.28884530000005,133.5943373,1.2999999999999998,132.15961590000006,1.423077899999953,133.5828411,134.58239550000008,134.58240520000004,135.58207030000017,135.58208170000012,135.58213890000002,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
1.4,following,0,15,15,41,135.59373200000005,,135.59373200000005,136.09945420000008,136.58166490000008,137.98123810000016,138.47521940000001,138.9809461000002,62,0,0,0,139.9688814000001,140.87449030000016,0.9,140.01606960000004,1.2113877000001594,141.227709,142.22711870000012,142.2271283,143.2268239,143.2268339000002,143.22688760000005,,,,,,,,,s17,F,24,2024-12-06_10h22.23.898,seq_tasks_v2023,2023.2.3,84.8700469840831,2024-12-06 10h32.55.190257 +0100,
