duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
0.9,following,0,0,0,8,13.07367499999964,,13.07367499999964,13.582790399999794,14.053266199999598,14.958874799999649,15.452822999999626,15.958560999999463,34,0,0,0,16.946497999999337,18.25198679999994,1.2999999999999998,17.534685999999965,1.1643444999999701,18.699367499999425,19.698687000000064,19.698697199999515,20.698381199999858,20.69839150000007,20.698451999999634,,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
0.8,reproduction,0,1,1,0,20.710052099999302,,20.710052099999302,21.215786499999922,21.69800099999975,22.497764499999903,22.991707000000133,23.49742520000018,104,24.36788869999964,2.399338600000192,1.881760999999642,,,1.4,0,0,26.767578999999387,27.76682989999972,27.766839899999468,28.76656819999971,28.766578699999627,28.7666349000001,24.391304599999785,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
1.1,following,0,2,2,24,28.778208699999595,,28.778208699999595,29.28391289999945,29.76612699999987,30.871694200000093,31.365636099999392,31.8713644999998,139,0,0,0,32.859322899999825,34.16478989999996,1.2999999999999998,33.11818769999991,1.634800499999983,34.753235700000005,35.75263739999991,35.752647100000104,36.75236330000007,36.75237339999967,36.7524285999998,,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
1.1,reproduction,0,3,3,45,36.76401299999998,,36.76401299999998,37.26972260000002,37.75192699999934,38.8574951999999,39.35144499999933,39.85717409999961,31,40.23365980000017,0.9997428999995464,1.387797800000044,,,1.1,0,0,41.23375440000018,42.233024099999966,42.23303339999984,43.23273209999934,43.232742000000144,43.232798199999706,40.25707640000019,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
1,following,0,4,4,51,43.244389200000114,,43.244389200000114,43.75010429999929,44.23231249999935,45.2320323999993,45.72599529999934,46.231708599999365,84,0,0,0,47.21965670000009,48.619223599999714,1.4,47.50207179999961,1.7288838000004034,49.23120109999945,50.230598799999825,50.23060850000002,51.23028840000006,51.23029789999964,51.23035249999975,,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
1.2,reproduction,0,5,5,32,51.24195770000006,,51.24195770000006,51.74778900000001,52.229889499999445,53.429530800000066,53.923495600000024,54.429231199999776,115,55.31145839999954,1.211477400000149,1.8935473000001366,,,1.2,0,0,56.52328260000013,57.52249930000016,57.522509599999466,58.522216299999855,58.5222260999999,58.52228239999931,55.334829599999466,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
0.9,following,0,6,6,50,58.533880099999806,,58.533880099999806,59.039585599999555,59.521791199999825,60.427419599999666,60.921368899999834,61.42710029999944,162,0,0,0,62.41505369999959,63.41473580000002,1.0,62.68578869999965,1.0584052000003794,63.744448999999804,64.7438562999996,64.74386669999967,65.7436287999999,65.74364069999956,65.74371040000005,,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
0.9,reproduction,0,7,7,15,65.75519879999956,,65.75519879999956,66.26093969999965,66.74328229999992,67.64874509999936,68.14271129999997,68.64844649999941,76,69.2836899999993,0.45870860000013636,1.6465702999994392,,,1.2999999999999998,0,0,69.74277389999952,70.74203820000002,70.74204829999962,71.74171099999967,71.74172099999942,71.7417760999997,69.30705789999956,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
1.4,following,0,8,8,41,71.75338240000019,,71.75338240000019,72.25911910000013,72.74132779999945,74.14090409999972,74.6348610999994,75.14058059999934,22,0,0,0,76.12851520000004,77.12823959999969,1.0,76.38739600000008,1.0702654999995502,77.45790769999985,78.45732849999968,78.45733829999972,79.4570291,79.45703859999958,79.45709309999984,,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
1.4,reproduction,0,9,9,6,79.4686987999994,,79.4686987999994,79.97440099999949,80.45661979999932,81.85621639999954,82.35016759999962,82.85588550000011,86,98.12200409999969,0.16465950000019802,16.277419799999734,,,1.2999999999999998,0,0,98.28703319999931,99.28632149999976,99.28633159999936,100.28599639999993,100.2860068,100.28606279999985,98.14536319999934,,,,,,,,s18,F,21,2024-12-06_11h46.17.514,seq_tasks_v2023,2023.2.3,85.00249907375444,2024-12-06 12h02.56.776670 +0100,
