duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
0.8,following,0,0,0,21,31.5071437,,31.5071437,32.009511299999986,32.479928899999976,33.2797027,33.77367369999999,34.27959999999999,93,0,0,0,35.267335,36.66691279999998,1.4,35.632056999999975,1.4701277000000346,37.102410899999995,38.10186649999997,38.101876300000015,39.10156239999998,39.10157240000001,39.101632300000006,,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
1.4,following,0,1,1,13,39.113217099999986,,39.113217099999986,39.6189569,40.101148999999964,41.500741800000014,41.99471009999996,42.50043629999999,99,0,0,0,43.48837449999996,44.48808009999999,1.0,43.85309999999998,1.4583862000000067,45.3117345,46.311150999999995,46.31116129999998,47.31084249999998,47.31085200000001,47.31090549999999,,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
1.1,reproduction,0,2,2,3,47.322507099999996,,47.322507099999996,47.82829479999998,48.31042769999999,49.41646829999996,49.909974799999986,50.415682000000004,28,51.14523759999997,1.0000886000000264,1.7402419999999665,,,1.1,0,0,52.145651999999984,53.1444065,53.144417299999986,54.14404739999998,54.14405690000001,54.1441097,51.16890480000001,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
1.4,reproduction,0,3,3,20,54.155698400000006,,54.155698400000006,54.66146309999999,55.1436693,56.54324839999998,57.0372107,57.54294089999996,132,58.33106409999999,1.0467578999999887,1.7994696999999746,,,1.0,0,0,59.37802340000002,60.37747619999999,60.377486199999964,61.37717429999998,61.377184,61.37723510000001,58.35446250000001,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
0.8,reproduction,0,4,4,0,61.388834799999984,,61.388834799999984,61.89456719999998,62.37739979999998,63.177053,63.670499500000005,64.17683619999997,167,65.7881486,0.9286301999999864,2.6232466999999815,,,1.0,0,0,66.71710150000001,67.7164267,67.71643660000001,68.71662329999998,68.71663319999999,68.71668549999998,65.81103109999998,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
0.8,following,0,5,5,35,68.7284335,,68.7284335,69.233521,69.71572459999999,70.51548550000001,71.00945609999997,71.51518279999999,111,0,0,0,72.50362689999997,73.80924049999999,1.2999999999999998,72.75023240000002,1.4589903999999478,74.20946169999996,75.20829329999998,75.20830319999999,76.2079731,76.2079827,76.20803419999999,,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
1.1,following,0,6,6,52,76.2196356,,76.2196356,76.72536959999996,77.20757939999999,78.3131252,78.80708240000001,79.31282149999998,105,0,0,0,80.3007667,81.7003363,1.4,80.61844739999998,1.2466564000000062,81.86532819999996,82.86478319999998,82.8647934,83.86448589999998,83.86449579999999,83.86455319999999,,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
1.2,reproduction,0,7,7,18,83.87614739999998,,83.87614739999998,84.38187440000002,84.86408339999997,86.06372189999996,86.55769079999999,87.06342089999998,54,87.72217599999999,1.0937935000000039,1.6700943999999822,,,1.4,0,0,88.8163065,89.8156219,89.81563139999997,90.81531530000001,90.81532490000001,90.81537789999999,87.7455665,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
1.4,reproduction,0,8,8,48,90.8269856,,90.8269856,91.33271309999998,91.8150963,93.21449919999998,93.70847140000001,94.21418410000001,148,94.80238329999997,1.352548000000013,1.5995163999999704,,,0.8,0,0,96.15528890000002,97.15458000000001,97.15458969999997,98.15427030000001,98.15427970000002,98.1543317,94.82580680000001,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
1,following,0,9,9,37,98.1659416,,98.1659416,98.67167080000002,99.15387620000001,100.15357260000002,100.6475423,101.15327070000001,92,0,0,0,102.14120959999997,103.34085099999999,1.2,102.44712090000002,1.1643672999999808,103.61191709999997,104.6111434,104.61115330000001,105.61084339999996,105.61085270000001,105.61090519999999,,,,,,,,,S03,F,24,2024-11-29_10h39.23.961,seq_tasks_v2023,2023.2.3,85.02808477639695,2024-11-29 10h39.42.212257 +0100,
