duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
0.9,following,0,0,0,50,41.599586700000145,,41.599586700000145,42.104617200000575,42.5868444000007,43.4924375999999,43.98637500000041,44.49210839999978,121,0,0,0,45.48002980000092,46.58557120000114,1.1,45.78597030000128,0.9996807999996236,46.785923499999626,47.78538860000117,47.78539980000096,48.784998400000404,48.785008599999856,48.785070500000074,,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.3,reproduction,0,1,1,47,48.796700099999725,,48.796700099999725,49.3023473000012,49.784568000000945,51.09007940000083,51.58399699999973,52.08972200000062,175,52.254520800001046,0.35285899999871617,1.1760988000005455,,,0.9,0,0,52.607752199999595,53.60704489999989,53.60705489999964,54.60668960000112,54.60670240000036,54.606764699999985,52.277929400001085,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1,following,0,2,2,9,54.618370800000775,,54.618370800000775,55.12405530000069,55.606283000000985,56.605973200001245,57.09993349999968,57.60563100000036,85,0,0,0,58.5935769000007,59.793200199999774,1.2,58.828952500000014,0.9525706000003993,59.78167080000094,60.78121640000063,60.78122660000008,61.780921300000045,61.780931400000554,61.78098900000077,,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
0.9,reproduction,0,3,3,29,61.79255960000046,,61.79255960000046,62.29829960000097,62.78049920000012,63.68610450000051,64.18007670000043,64.68578700000035,134,66.54416700000002,2.4817708999999013,2.8696815999992396,,,0.9,0,0,69.02635790000022,70.02537459999985,70.02538370000002,71.02507400000104,71.02508409999973,71.0251404999999,66.56754610000098,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.3,reproduction,0,4,4,33,71.03676000000087,,71.03676000000087,71.54245420000007,72.02466079999977,73.33013390000087,73.82408829999986,74.32981819999986,53,79.12844140000016,2.705093200000192,5.809916599999269,,,1.2999999999999998,0,0,81.83389809999971,82.83316320000085,82.83317270000043,83.83283289999963,83.83284280000044,83.83290020000095,79.15185650000058,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
0.9,reproduction,0,5,5,1,83.84447739999996,,83.84447739999996,84.35021299999971,84.83240570000089,85.7379920000003,86.23198120000052,86.73771120000129,98,104.59105790000103,1.928853599998547,18.86466509999991,,,1.4,0,0,106.52028430000064,107.51953239999966,107.51954260000093,108.51922469999954,108.51923410000018,108.51929089999976,104.61445230000027,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.3,reproduction,0,6,6,5,108.53087799999957,,108.53087799999957,109.03657380000004,109.5188145000011,110.82426710000072,111.31825570000001,111.8239709999998,175,113.20015280000007,1.528930100001162,2.387496999999712,,,0.9,0,0,114.72953190000044,115.72873009999967,115.7287551999998,116.72840200000064,116.72841189999963,116.72846820000086,113.2235195000012,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
0.8,following,0,7,7,7,116.74008490000051,,116.74008490000051,117.24578230000043,117.7280111,118.52773619999971,119.02170670000123,119.5274102000003,114,0,0,0,120.51534139999967,121.62090189999981,1.1,120.715461400001,1.0115079999995942,121.72726739999962,122.72653720000017,122.72654700000021,123.72629070000039,123.72630170000048,123.72636799999964,,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.4,reproduction,0,8,8,48,123.73793730000034,,123.73793730000034,124.24359220000042,124.72580070000004,126.12536519999958,126.61932630000047,127.12505469999996,26,127.73673950000011,1.329052799999772,1.622996799998873,,,0.9,0,0,129.06624250000095,130.06540909999967,130.06541930000094,131.06509560000086,131.06510600000001,131.0651644999998,127.76013480000074,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.1,reproduction,0,9,9,45,131.07675480000034,,131.07675480000034,131.5824633000011,132.06466980000005,133.17020279999997,133.6641923999996,134.1698921999996,19,134.65222940000058,1.458384699999442,1.4936221999996633,,,1.2,0,0,136.11097090000112,137.11025960000006,137.11026889999994,138.10994050000045,138.10995080000066,138.11000760000024,134.6756258000005,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.3,following,0,10,10,54,138.12160770000082,,138.12160770000082,138.6273299000004,139.10951530000057,140.41501550000066,140.90895249999994,141.41468630000054,12,0,0,0,142.40261740000096,143.5081366000013,1.1,142.6379966000004,0.8938111000006757,143.53205450000132,144.53146949999973,144.53147910000007,145.5311426999997,145.5311539000013,145.5312113,,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.1,following,0,11,11,24,145.5427950000012,,145.5427950000012,146.0485277000007,146.53072000000066,147.63627840000117,148.1302338000005,148.6359575000006,178,0,0,0,149.62388889999966,150.52947789999962,0.9,149.65932200000134,0.8584830999989208,150.51794739999968,151.5175233000009,151.51753360000112,152.5172118999999,152.5172218000007,152.5172808999996,,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.2,following,0,12,12,53,152.52887290000035,,152.52887290000035,153.0345766999999,153.5167844000007,154.71641620000082,155.21037910000086,155.71607890000087,171,0,0,0,156.70400410000002,157.6095903000005,0.9,156.90410429999974,0.6938454000010097,157.59809680000035,158.5976425000008,158.5976526000013,159.59734690000005,159.5973567000001,159.5974151999999,,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
1.1,reproduction,0,13,13,3,159.60898290000114,,159.60898290000114,160.1147116000011,160.59690910000063,161.7024562000006,162.19642860000022,162.70213250000052,112,163.63141610000093,1.176094499998726,1.9405861000013829,,,1.0,0,0,164.80794700000115,165.80713190000097,165.807141700001,166.80683490000047,166.8068447000005,166.8069058000001,163.65479570000025,,,,,,,,s06,F,23,2024-12-02_12h03.09.127,seq_tasks_v2023,2023.2.3,85.01709693855423,2024-12-02 12h03.41.681562 +0100,
