duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,reproduced_grating.started,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,follow_grating.started,follow_grating.stopped,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1.4,reproduction,0,0,0,20,2.2971290839996072,,2.2971290839996072,2.7975801669999782,3.2486863340000127,4.64724600000045,5.130795708999358,5.631117208999058,6.874214416999166,145,6.764688499999465,1.499577833999865,2.1330262499996024,1.2999999999999998,0,0,8.265975083999365,9.065171959000509,9.065190625000469,10.064252291998855,10.064272249999703,10.064402209000036,,,379019,F,21,2024-11-21_16h32.18.910,seq_tasks_v2023,2023.2.3,59.86195832397704,2024-11-21 16h32.32.673540 +0100,
1.3,reproduction,0,1,1,5,10.081295916999807,,10.081295916999807,10.581224666999333,11.064850291999392,12.364725624998755,12.848493542000142,13.364751334000175,14.298445958998855,29,14.26515395899878,1.383690791000845,1.917038624998895,1.2999999999999998,0,0,15.649795458999506,16.447813667000446,16.44782829199903,17.448752209000304,17.448770958999376,17.448880833999283,,,379019,F,21,2024-11-21_16h32.18.910,seq_tasks_v2023,2023.2.3,59.86195832397704,2024-11-21 16h32.32.673540 +0100,
0.9,reproduction,0,2,2,43,17.464354959000048,,17.464354959000048,17.964969291999296,18.46428625000044,19.364768542000093,19.848358416998963,20.347786958998768,21.031425625000338,110,20.998711624999487,0.16631237500041607,1.6502047079993645,1.1,0,0,21.16598312499991,21.981106125000224,21.981113709000056,22.9806690839996,22.9806899590003,22.980800708999595,,,379019,F,21,2024-11-21_16h32.18.910,seq_tasks_v2023,2023.2.3,59.86195832397704,2024-11-21 16h32.32.673540 +0100,
1.2,reproduction,0,3,3,18,22.99698249999892,,22.99698249999892,23.497878166999726,23.980756791999738,25.181387083999653,25.66465425000024,26.16422829200019,27.09745354199913,123,27.06482899999901,1.116404500000499,1.8998302499985584,0.9,0,0,28.182247708999057,28.981197167000573,28.981216041998778,29.981910000000425,29.981920416999856,29.98197537499982,,,379019,F,21,2024-11-21_16h32.18.910,seq_tasks_v2023,2023.2.3,59.86195832397704,2024-11-21 16h32.32.673540 +0100,
1.2,reproduction,0,4,4,4,29.997492708998834,,29.997492708998834,30.49800816700008,30.981339166999533,32.18145545900006,32.665549125000325,33.18224754199946,34.064827209000214,158,34.032324833999155,1.1334572499999922,1.8664593339999556,1.0,0,0,35.167325999998866,35.964904874999775,35.964923292000094,36.96488649999992,36.96490183400056,36.96498962499936,,,379019,F,21,2024-11-21_16h32.18.910,seq_tasks_v2023,2023.2.3,59.86195832397704,2024-11-21 16h32.32.673540 +0100,
0.9,following,0,5,5,22,36.981174791999365,,36.981174791999365,37.48131966700021,37.96490154200001,38.86840837499949,39.347801083999,39.84793216700018,,96,0,0,0,0.9,41.58183404199917,0.7996694169996772,42.38246704199992,43.1820358749992,43.18205445899912,44.18121854200035,44.181236000000354,44.181366333999904,40.83101416699901,41.73185737499989,379019,F,21,2024-11-21_16h32.18.910,seq_tasks_v2023,2023.2.3,59.86195832397704,2024-11-21 16h32.32.673540 +0100,
1.1,following,0,6,6,10,44.198119667000356,,44.198119667000356,44.69792208400031,45.18135466700005,46.28107049999926,46.76483562499925,47.26424924999992,,173,0,0,0,0.9,48.464749958999164,1.0334499159998813,49.499128084000404,50.29791554199983,50.297934374999386,51.29855854199923,51.29857670899946,51.298693249998905,48.248013999998875,49.14775233399996,379019,F,21,2024-11-21_16h32.18.910,seq_tasks_v2023,2023.2.3,59.86195832397704,2024-11-21 16h32.32.673540 +0100,
,,,,,,51.31442991699987,,51.31442991699987,51.81930941700011,52.29835091699897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
