duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_grating.started,follow_grating.stopped,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,reproduced_grating.started,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1,following,0,0,0,9,7.695727700000134,,7.695727700000134,8.20102820000011,8.683231799999703,9.682919599999877,10.176881700000195,10.682584099999985,43,0,0,0,11.67053339999984,12.77604909999991,1.1,12.047024699999383,1.0232118000003538,13.070514799999728,14.069878499999504,14.069888500000161,15.069572100000187,15.069581400000061,15.06964059999973,,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.3,reproduction,0,1,1,5,15.081236899999567,,15.081236899999567,15.586947499999951,16.069142700000157,17.374641200000042,17.86859050000021,18.374321899999813,115,19.009519199999886,0.9526599000000715,1.64652070000011,,,1.4,0,0,19.962527599999703,20.961873499999456,20.96188340000026,21.961499000000003,21.961508700000195,21.961562699999376,19.0329413999998,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.1,reproduction,0,2,2,45,21.97317909999947,,21.97317909999947,22.478907900000195,22.961150399999497,24.066622800000005,24.560611599999902,25.066334799999822,96,25.725091299999804,0.8703113000001395,1.6700872999999774,,,0.9,0,0,26.595615899999757,27.59510609999961,27.59511659999953,28.595359500000086,28.595368899999812,28.595423099999607,25.748469999999543,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.4,reproduction,0,3,3,6,28.60641779999969,,28.60641779999969,29.1121234000002,29.60608570000022,31.005657300000166,31.499611899999763,32.005336199999874,123,32.55822799999987,1.0938350999995237,1.5641664000004312,,,1.2999999999999998,0,0,33.652272999999695,34.65165650000017,34.651666799999475,35.65135680000003,35.65136579999944,35.65141909999966,32.58162859999993,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.2,following,0,4,4,25,35.663026600000194,,35.663026600000194,36.16872289999992,36.65093770000021,37.85056709999935,38.34452450000026,38.850236100000075,96,0,0,0,39.83817490000001,40.63793869999972,0.8,40.249929200000224,0.7879880999998932,41.03814429999966,42.03758359999938,42.03759379999974,43.03726850000021,43.03727809999964,43.03733139999986,,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.2,reproduction,0,5,5,46,43.048933000000034,,43.048933000000034,43.55465649999951,44.03686889999972,45.23648510000021,45.73044649999974,46.236184700000194,113,48.10628869999982,1.3172594999996363,2.8814555999997538,,,1.4,0,0,49.42387839999992,50.42317589999948,50.42318519999935,51.42288449999978,51.42289419999997,51.42295009999998,48.12968980000005,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.1,reproduction,0,6,6,17,51.43454180000026,,51.43454180000026,51.940266200000224,52.4224678999999,53.52801709999949,54.02196019999974,54.52768839999953,102,55.13940000000002,1.034964200000104,1.6230154000004404,,,1.1,0,0,56.17479850000018,57.17400850000013,57.17401759999939,58.173695399999815,58.17370510000001,58.173758899999484,55.162783699999636,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
0.9,following,0,7,7,50,58.18536270000004,,58.18536270000004,58.69110720000026,59.17329900000004,60.07890729999963,60.57287649999944,61.078578199999356,20,0,0,0,62.06651989999955,63.0661970000001,1.0,62.33714189999955,1.0232059999998455,63.36057919999985,64.35999439999978,64.36000419999982,65.35972609999953,65.3597351999997,65.3597964999999,,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
0.9,reproduction,0,8,8,43,65.37134819999937,,65.37134819999937,65.87707099999989,66.35929149999993,67.26487240000006,67.75884029999997,68.26456859999962,100,68.74689219999982,0.8938568000003215,1.4936386999997922,,,0.9,0,0,69.64110759999949,70.6403752999995,70.64038489999984,71.64008159999958,71.64009189999979,71.64014640000005,68.77029669999956,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.2,reproduction,0,9,9,18,71.65173820000018,,71.65173820000018,72.15745539999989,72.63966399999936,73.83928319999995,74.33324420000008,74.83895829999983,161,75.49772719999964,1.176106200000504,1.6700258000000758,,,0.8,0,0,76.6741723999994,77.67349009999998,77.67350009999973,78.67316089999986,78.6731705000002,78.67322439999953,75.52110769999945,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.3,reproduction,0,10,10,33,78.68484119999994,,78.68484119999994,79.19055299999945,79.67277049999939,80.97822110000016,81.47219150000001,81.97793019999972,39,82.54256769999938,0.9761851000002935,1.5759754999999132,,,0.9,0,0,83.51909660000001,84.51838039999984,84.51839010000003,85.51807879999978,85.51808809999966,85.51814519999971,82.56597879999936,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1,reproduction,0,11,11,44,85.5297372999994,,85.5297372999994,86.03544429999965,86.5176664999999,87.51735559999997,88.0113137999997,88.51704150000023,19,88.83472889999939,1.1525964000002205,1.3290115999998307,,,1.2999999999999998,0,0,89.98753089999991,90.98693739999999,90.98694749999959,91.98662950000016,91.98663870000019,91.98669489999975,88.85810429999947,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
0.8,reproduction,0,12,12,28,91.99830800000018,,91.99830800000018,92.50402510000004,92.98633129999962,93.78597249999984,94.27993999999944,94.78565079999953,168,95.40915309999946,0.49395280000044295,1.6348159999997733,,,0.9,0,0,95.90346320000026,96.90273999999954,96.90274950000003,97.90244230000008,97.90245140000025,97.90250569999989,95.43253709999954,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1,reproduction,0,13,13,2,97.91410769999948,,97.91410769999948,98.41983859999982,98.9020043999999,99.9017245999994,100.39569200000005,100.9014003000002,141,101.79535440000018,0.9526772999997775,1.905279700000392,,,1.2,0,0,102.74837229999957,103.74765320000006,103.74766339999951,104.74740079999992,104.74741019999965,104.7474658000001,101.81875339999988,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.3,reproduction,0,14,14,47,104.7590252,,104.7590252,105.26472490000015,105.74693209999987,107.05240400000002,107.54637529999945,108.05209869999999,122,109.04014779999943,1.4348432000006142,1.9993696999999884,,,0.9,0,0,110.47539849999976,111.47464870000022,111.47465860000011,112.47432919999937,112.47433860000001,112.47439309999936,109.06354069999998,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.4,following,0,15,15,41,112.48600189999979,,112.48600189999979,112.99174080000012,113.47392390000005,114.87350259999948,115.36746529999982,115.87317259999963,7,0,0,0,116.86108439999953,118.16657200000009,1.2999999999999998,117.20230900000024,1.1995992999991358,118.40214079999987,119.40159089999997,119.40160039999955,120.40125939999962,120.40126929999951,120.4013229000002,,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
0.8,following,0,16,16,7,120.41293880000012,,120.41293880000012,120.91867000000002,121.4008574999998,122.20061889999943,122.69458419999955,123.2002907999995,21,0,0,0,124.18821969999954,125.18790100000024,1.0,124.98809900000015,0.6938974999993661,125.68223099999977,126.68168819999937,126.68169829999988,127.68133130000024,127.68134089999967,127.68139479999991,,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
1.2,reproduction,0,17,17,32,127.69300209999983,,127.69300209999983,128.19871929999954,128.68092369999977,129.88055359999998,130.37451679999958,130.88022339999952,151,131.72715900000003,1.1055325999996057,1.8582212999999683,,,0.9,0,0,132.83302300000014,133.83236429999943,133.83237370000006,134.8320404999995,134.83204959999966,134.8321034999999,131.75056779999977,,,,,,,,s05,F,22,2024-12-02_10h18.45.694,seq_tasks_v2023,2023.2.3,85.00387192658695,2024-12-02 10h18.59.776510 +0100,
