duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,reproduced_grating.started,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,follow_grating.started,follow_grating.stopped,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1,reproduction,0,18,18,30,172.46386859999984,,172.46386859999984,172.96962659999917,173.45180640000035,174.4515102999976,174.94547779999994,175.45120010000028,176.12157569999908,116,176.09819679999782,0.65866620000088,1.6583167999997386,1.4,0,0,176.75722349999705,177.75648079999883,177.7564902999984,178.7561722999999,178.7561816999987,178.75623579999956,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.4,reproduction,0,19,19,20,178.76782479999747,,178.76782479999747,179.27356259999942,179.75579669999934,181.1553660999998,181.64932229999977,182.1550436999969,182.7548640999994,59,182.73146129999805,0.7410135999998602,1.5877421999975923,1.0,0,0,183.4728275999987,184.4721479999971,184.4721580999976,185.47179969999706,185.47180970000045,185.4718643999986,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.8,following,0,20,20,35,185.48348429999896,,185.48348429999896,185.98918409999897,186.47139959999913,187.2711378999993,187.76511029999892,188.27085280000028,,154,0,0,0,1.2,189.55295309999929,1.0937795999998343,190.64685619999727,191.64638980000018,191.64640059999874,192.6461070999976,192.64611669999795,192.64617259999795,189.25877769999715,190.4584165999986,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.4,following,0,21,21,41,192.65775169999688,,192.65775169999688,193.16347529999985,193.64568449999933,195.0452621000004,195.5392424999991,196.04496199999994,,59,0,0,0,1.2,197.3153280999977,1.1290545000010752,198.4446403999973,199.44406089999757,199.44407139999748,200.44374499999685,200.44375479999871,200.44380939999974,197.03291239999817,198.23253629999817,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.8,reproduction,0,22,22,42,200.45540659999824,,200.45540659999824,200.96113759999935,201.443331399998,202.24314049999884,202.73707540000032,203.2428043,204.12489199999982,48,204.10151199999746,0.5881045999994967,1.8700207000001683,1.2999999999999998,0,0,204.68996829999742,205.68922349999775,205.6892334999975,206.6889349999983,206.68894549999823,206.68900199999916,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.4,reproduction,0,23,23,34,206.70059749999928,,206.70059749999928,207.20631460000004,207.6885267999969,209.0880851999973,209.5821032999993,210.08781669999735,211.45210529999895,111,211.4287093999992,0.9056708999996772,2.3522473000011814,1.2,0,0,212.33475389999876,213.33399599999757,213.33400659999825,214.33368499999779,214.33369519999906,214.33375080000042,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.8,reproduction,0,24,24,28,214.34534079999867,,214.34534079999867,214.85106599999926,215.33328830000028,216.1330366000002,216.62699979999888,217.13271989999703,217.9324906999973,149,217.90909329999704,0.5410587000005762,1.787677899999835,0.9,0,0,218.450518499998,219.44976939999833,219.4497792000002,220.4494811000004,220.44949160000033,220.44954629999847,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.9,reproduction,0,25,25,43,220.46113530000002,,220.46113530000002,220.9668727999997,221.44906799999808,222.35470279999936,222.8486419999972,223.35438879999856,224.2129556999971,175,224.18958120000025,0.741011799997068,1.846517699999822,0.8,0,0,224.9310277000004,225.93019229999845,225.93020309999702,226.92989619999935,226.9299065999985,226.92996180000046,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.3,following,0,26,26,40,226.94155870000031,,226.94155870000031,227.44728499999837,227.92949500000032,229.2349957999977,229.72895470000003,230.23469269999987,,122,0,0,0,0.9,231.5403082999983,0.9761577999997826,232.51671820000047,233.51614659999905,233.51615609999862,234.5158381000001,234.51584779999757,234.51590889999716,231.2226215999981,232.1282317999976,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.8,following,0,27,27,21,234.5274927999999,,234.5274927999999,235.0332215999988,235.51542889999837,236.31518399999914,236.80916009999783,237.31490029999986,,113,0,0,0,1.0,238.65580339999724,0.8468371000017214,239.50292519999857,240.50228389999756,240.50229369999943,241.5019689999972,241.5019788999998,241.5020384999989,238.30281379999724,239.30252660000042,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.3,following,0,28,28,26,241.51363669999773,,241.51363669999773,242.01935749999757,242.50157039999976,243.807055199999,244.30102989999796,244.80672849999974,,38,0,0,0,1.4,246.07710249999946,1.3172386000005645,247.3945881999971,248.39402269999846,248.39403299999685,249.3937072999979,249.3937171999969,249.39377149999927,245.79470109999966,247.1942640999987,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.3,reproduction,0,29,29,19,249.4053791999977,,249.4053791999977,249.91108309999981,250.39328810000006,251.69879299999957,252.1927614999986,252.69848869999987,253.49825039999996,150,253.47486919999938,0.8468452999986766,1.7877090000001772,1.1,0,0,254.32205759999852,255.3213384999981,255.32134889999725,256.3210263000001,256.32103629999983,256.3210902999999,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.3,following,0,30,30,54,256.3326801000003,,256.3326801000003,256.83840749999945,257.3206313999981,258.6261084999969,259.12009169999874,259.62581149999824,,71,0,0,0,0.9,260.84912039999836,0.9644025999987207,261.81378549999863,262.8131853999985,262.81319839999924,263.8128684000003,263.81287809999776,263.8129334000005,260.61373939999976,261.51935500000036,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.3,reproduction,0,31,31,33,263.8245422,,263.8245422,264.33024829999704,264.81247619999704,266.1179510999973,266.6119489999983,267.11767319999853,267.79982290000044,32,267.7764281999989,0.8938802000011492,1.670078499999363,1.4,0,0,268.67067399999723,269.66995139999926,269.66996169999766,270.6696331999992,270.66964339999686,270.66969959999915,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.2,following,0,32,32,11,270.68129289999706,,270.68129289999706,271.187019099998,271.66921419999926,272.8688946999973,273.36290609999924,273.8685528999995,,119,0,0,0,1.1,274.9742598999983,1.176111900000251,276.1504922999993,277.1500390000001,277.1500495,278.1497469999995,278.1497571,278.14980959999957,274.8565215999988,275.96204569999827,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1,following,0,33,33,51,278.1613811999996,,278.1613811999996,278.66711679999935,279.1493432999996,280.14902019999863,280.64299369999935,281.1487275999971,,162,0,0,0,0.9,282.39554320000025,0.8585764999988896,283.25425319999704,284.2537725999973,284.2537822999984,285.2534521999987,285.2534622999992,285.25351709999813,282.1366718999998,283.04227799999717,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.9,reproduction,0,34,34,15,285.26513109999723,,285.26513109999723,285.770870999997,286.25307579999935,287.158683499998,287.65265910000016,288.1583567999987,288.6641082999995,66,288.64072139999917,0.6939362000011897,1.493688700000348,1.4,0,0,289.33487329999843,290.3342911,290.3343008999982,291.3340019999996,291.33401169999706,291.3340661000002,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.8,reproduction,0,35,35,14,291.3456355999988,,291.3456355999988,291.85138599999846,292.3336118999978,293.1333554999983,293.6273283999981,294.1330418999969,294.65052970000033,101,294.62716349999755,0.6351166000022204,1.5054461999970954,1.1,0,0,295.26264359999914,296.2619137999973,296.2619242999972,297.26163090000045,297.2616412999996,297.2616960999985,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.1,reproduction,0,36,36,31,297.2732732000004,,297.2732732000004,297.77900099999897,298.2612107999994,299.36679359999835,299.8607453000004,300.36647329999687,300.88396309999735,12,300.8606061999999,0.7526980999973603,1.5054541000026802,1.1,0,0,301.61366599999747,302.612951799998,302.6129626000002,303.6126508999987,303.61266129999785,303.61271569999735,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.4,following,0,37,37,27,303.6242848999973,,303.6242848999973,304.13002309999865,304.61224129999755,306.011814999998,306.5058014999995,307.01151689999824,,153,0,0,0,1.1,308.25834979999854,1.058487199999945,309.31709679999767,310.31649729999845,310.31650829999853,311.3161857999985,311.31619599999976,311.316251799999,307.9994469999983,309.1050154000004,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.4,reproduction,0,38,38,6,311.3279017999994,,311.3279017999994,311.8336333999978,312.31578049999735,313.7153823999979,314.2093437000003,314.7150717000004,315.2090257999989,101,315.18564849999893,0.893890499999543,1.481906799999706,0.9,0,0,316.07989069999894,317.0791823999971,317.0791924999976,318.07886099999814,318.07887069999924,318.07892629999697,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.9,reproduction,0,39,39,1,318.0905292999996,,318.0905292999996,318.59624789999725,319.0784602999993,319.98407699999734,320.4780576999983,320.9837630000002,321.3366047999989,120,321.31321709999975,0.5645470999988902,1.340663200000563,0.9,0,0,321.87811599999986,322.87739579999834,322.8774059999996,323.8771038999985,323.8771134999988,323.8771691000002,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.9,reproduction,0,40,40,29,323.88878959999784,,323.88878959999784,324.39451819999886,324.8767192999985,325.7823299999982,326.27629709999746,326.7820329999995,327.2995329999976,42,327.2761477999993,0.6233714999980293,1.5054588000020885,1.0,0,0,327.89997070000027,328.8991403,328.89915039999687,329.89883439999903,329.8988438999986,329.8988990999969,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.2,following,0,41,41,25,329.9104918999983,,329.9104918999983,330.41623179999806,330.8984273999995,332.09807419999925,332.5920408999991,333.0977505999981,,49,0,0,0,1.0,334.36812949999876,0.9644045999993978,335.3327933999972,336.3321842999976,336.3321952999977,337.33189949999723,337.3319092999991,337.3319651999991,334.0857001999975,335.08540150000044,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.8,following,0,42,42,7,337.3435423999981,,337.3435423999981,337.84926879999693,338.33147689999896,339.1312168000004,339.6252005999995,340.1309306000003,,68,0,0,0,0.9,341.42482949999976,0.8115242999992915,342.236682499999,343.2359755999969,343.23598579999816,344.2356884999972,344.2356983999998,344.23575829999754,341.11888009999893,342.0244844999979,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.9,following,0,43,43,36,344.24735039999723,,344.24735039999723,344.7530842999986,345.23526349999884,346.140889899998,346.6348433999992,347.1405866999994,,57,0,0,0,1.0,348.2462833999998,1.0467281999990519,349.29326839999703,350.29268089999823,350.2926907000001,351.29237339999963,351.29238359999727,351.2924389,348.12854009999865,349.12823930000013,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.8,following,0,44,44,49,351.3040549999969,,351.3040549999969,351.8097650999989,352.2919572999999,353.0917346999995,353.5857084999989,354.0914279999997,,140,0,0,0,0.8,355.4559878999971,0.6937844000021869,356.1500180999974,357.1494466999975,357.1494566000001,358.14914599999975,358.1491554999993,358.14921010000035,355.0793817999984,355.87914029999956,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.2,reproduction,0,45,45,4,358.1608062999985,,358.1608062999985,358.6665420999998,359.14872900000046,360.34839439999996,360.84234490000017,361.3480800999969,361.9243577999987,90,361.9009828999988,0.7880321000011463,1.5642420000003767,1.4,0,0,362.68936269999904,363.6886360999997,363.68864699999904,364.68834969999807,364.6883597999986,364.6884171999991,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.2,reproduction,0,46,46,32,364.69998529999793,,364.69998529999793,365.20573650000006,365.6879474999987,366.8875850999975,367.3815373999969,367.8872655999985,368.48710500000016,95,368.46371609999915,0.8233146999991732,1.5877559000000474,1.2,0,0,369.2872381999987,370.2866354999969,370.2866458999997,371.28634549999697,371.28635569999824,371.2864112999996,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.9,following,0,47,47,22,371.29802579999887,,371.29802579999887,371.80373549999786,372.2859398999972,373.1915698999983,373.685539099999,374.19126999999935,,45,0,0,0,1.2,375.4616036999978,0.9996969000021636,376.4616346999974,377.4609696999978,377.4609802999985,378.46066959999735,378.4606798999994,378.46073669999896,375.17922220000037,376.3788453999987,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
0.9,following,0,48,48,50,378.4723328,,378.4723328,378.97805759999756,379.4602722999989,380.36585809999815,380.85985470000014,381.3655794999977,,151,0,0,0,1.1,382.6241461999998,1.0467446000002383,383.6710141000003,384.67053289999967,384.67054319999806,385.67024879999735,385.67025849999845,385.6703121999999,382.35350599999947,383.45905739999944,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.4,following,0,49,49,55,385.68189809999967,,385.68189809999967,386.18765019999773,386.6698308999985,388.06941259999803,388.56339189999926,389.06991539999945,,92,0,0,0,0.9,390.39827279999736,0.9291327999999339,391.3276810999996,392.3270997999971,392.32710919999954,393.3267624,393.32677209999747,393.32682609999756,390.05706439999994,390.962671199999,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.3,following,0,50,50,12,393.3384146999997,,393.3384146999997,393.84414959999776,394.3263611000002,395.6318426999969,396.12583470000027,396.6315270999985,,12,0,0,0,1.0,397.8901482000001,0.9408548999999766,398.83132660000047,399.83069439999963,399.8307062999993,400.83037799999875,400.8303879999985,400.8304427999974,397.6195090000001,398.6191884999971,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.1,reproduction,0,51,51,3,400.8420570999988,,400.8420570999988,401.3477518999971,401.8299597999976,402.9355474999975,403.42949509999744,403.93523970000024,404.80554069999926,132,404.7821847999985,0.964393199999904,1.8582887000011397,1.2999999999999998,0,0,405.7469425999989,406.7462607999987,406.7462708999992,407.74592429999757,407.74593399999867,407.74598839999817,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.2,following,0,52,52,39,407.75760669999727,,407.75760669999727,408.2633347999981,408.7455391000003,409.9452014999988,410.4391566999984,410.9448922999982,,136,0,0,0,0.8,412.22698579999997,0.8585390999978699,413.0857931999999,414.0852057999982,414.0852156000001,415.0849047999982,415.0849148999987,415.08496979999836,411.93279189999885,412.73258489999716,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.2,following,0,53,53,53,415.09655589999966,,415.09655589999966,415.60228970000026,416.08451969999805,417.2841393999988,417.77811199999996,418.2838327999998,,155,0,0,0,1.1,419.5542026000003,1.0349442999977327,420.5893974999999,421.58884059999764,421.58885089999967,422.588512899998,422.58852299999853,422.5885832999993,419.2717820999969,420.3773283999981,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
1.3,reproduction,0,54,54,47,422.6001884999969,,422.6001884999969,423.1059150000001,423.5881273999985,424.89363089999824,425.38760120000006,425.893322099997,426.14032249999946,110,426.1169596999971,1.105532100002165,1.2349606999996467,1.4,0,0,427.2228675999977,428.2221221999971,428.22213219999685,429.2218350000003,429.2218447999985,429.22189929999877,,,,,,,,,,s16,F,24,2024-12-05_15h29.13.199,seq_tasks_v2023,2023.2.3,85.01521772448518,2024-12-05 15h32.38.422278 +0100,
